right,left,lighting led pin,add,sub,light
876.56,3065.55,0,3942.11,-2188.99,150
870.92,3072.8,0,3943.72,-2201.88,150
872.53,3055.88,0,3928.41,-2183.35,150
881.4,3055.88,0,3937.28,-2174.48,150
876.56,3047.83,0,3924.39,-2171.27,150
873.34,3060.72,0,3934.06,-2187.38,150
878.17,3060.72,0,3938.89,-2182.55,150
885.42,3057.5,0,3942.92,-2172.08,150
878.98,3028.49,0,3907.47,-2149.51,150
877.37,3052.66,0,3930.03,-2175.29,150
869.31,3054.27,0,3923.58,-2184.96,150
881.4,3060.72,0,3942.12,-2179.32,150
895.09,3051.05,0,3946.14,-2155.96,150
887.04,3054.27,0,3941.31,-2167.23,150
881.4,3030.91,0,3912.31,-2149.51,150
876.56,3054.27,0,3930.83,-2177.71,150
879.79,3054.27,0,3934.06,-2174.48,150
883.81,3063.94,2,3947.75,-2180.13,30
864.48,3063.94,2,3928.42,-2199.46,30
880.59,3047.83,2,3928.42,-2167.24,30
884.62,2989.82,2,3874.44,-2105.2,30
858.84,2983.37,2,3842.21,-2124.53,30
857.23,2944.7,2,3801.93,-2087.47,30
858.84,2954.37,2,3813.21,-2095.53,30
858.03,2952.76,2,3810.79,-2094.73,30
854,2964.04,2,3818.04,-2110.04,30
865.28,2996.26,2,3861.54,-2130.98,30
865.28,3009.16,2,3874.44,-2143.88,30
878.98,2975.32,2,3854.3,-2096.34,30
871.73,3012.38,2,3884.11,-2140.65,30
870.92,3004.32,2,3875.24,-2133.4,30
876.56,3002.71,2,3879.27,-2126.15,30
878.98,2989.82,2,3868.8,-2110.84,30
889.45,2978.54,2,3867.99,-2089.09,30
883.01,2973.71,2,3856.72,-2090.7,30
881.4,2951.15,2,3832.55,-2069.75,30
885.42,2970.48,2,3855.9,-2085.06,30
878.98,2980.15,0,3859.13,-2101.17,150
879.79,2989.82,0,3869.61,-2110.03,150
889.45,3022.05,0,3911.5,-2132.6,150
931.35,3054.27,0,3985.62,-2122.92,150
899.93,3047.83,0,3947.76,-2147.9,150
922.49,3028.49,0,3950.98,-2106,150
930.54,3034.94,0,3965.48,-2104.4,150
916.85,3031.71,0,3948.56,-2114.86,150
906.37,3054.27,0,3960.64,-2147.9,150
915.23,3041.38,0,3956.61,-2126.15,150
908.79,3040.58,0,3949.37,-2131.79,150
889.45,3059.91,0,3949.36,-2170.46,150
902.34,3067.16,0,3969.5,-2164.82,150
889.45,3070.39,0,3959.84,-2180.94,150
897.51,3056.69,0,3954.2,-2159.18,150
895.9,3054.27,0,3950.17,-2158.37,150
894.29,3034.94,0,3929.23,-2140.65,150
892.68,3044.6,0,3937.28,-2151.92,150
897.51,3026.88,0,3924.39,-2129.37,150
895.09,3047.83,0,3942.92,-2152.74,150
886.23,3041.38,1,3927.61,-2155.15,90
887.04,3067.16,1,3954.2,-2180.12,90
889.45,3063.94,1,3953.39,-2174.49,90
892.68,3057.5,1,3950.18,-2164.82,90
893.48,3047.83,1,3941.31,-2154.35,90
894.29,3031.71,1,3926,-2137.42,90
889.45,3025.27,1,3914.72,-2135.82,90
894.29,3030.1,1,3924.39,-2135.81,90
899.12,3038.16,1,3937.28,-2139.04,90
889.45,3039.77,1,3929.22,-2150.32,90
878.98,3039.77,1,3918.75,-2160.79,90
892.68,3028.49,1,3921.17,-2135.81,90
895.9,3034.94,1,3930.84,-2139.04,90
891.87,3047.83,1,3939.7,-2155.96,90
891.06,3025.27,1,3916.33,-2134.21,90
888.65,3046.22,1,3934.87,-2157.57,90
900.73,3015.6,1,3916.33,-2114.87,90
882.2,3047.83,1,3930.03,-2165.63,90
889.45,3028.49,1,3917.94,-2139.04,90
891.06,3031.71,1,3922.77,-2140.65,90
891.06,3020.43,0,3911.49,-2129.37,150
898.32,3001.9,0,3900.22,-2103.58,150
881.4,3051.05,0,3932.45,-2169.65,150
889.45,3076.83,0,3966.28,-2187.38,150
893.48,3072,0,3965.48,-2178.52,150
894.29,3067.16,0,3961.45,-2172.87,150
890.26,3092.94,0,3983.2,-2202.68,150
893.48,3073.61,0,3967.09,-2180.13,150
900.73,3060.72,0,3961.45,-2159.99,150
891.06,3063.94,0,3955,-2172.88,150
892.68,3059.11,0,3951.79,-2166.43,150
893.48,3067.16,0,3960.64,-2173.68,150
887.04,3073.61,0,3960.65,-2186.57,150
883.01,3080.05,0,3963.06,-2197.04,150
902.34,3067.16,0,3969.5,-2164.82,150
876.56,3083.28,0,3959.84,-2206.72,150
887.04,3080.05,0,3967.09,-2193.01,150
876.56,3084.89,0,3961.45,-2208.33,150
891.87,3067.16,0,3959.03,-2175.29,150
884.62,3072,0,3956.62,-2187.38,150
887.84,3076.83,1,3964.67,-2188.99,90
887.84,3076.83,1,3964.67,-2188.99,90
876.56,3067.16,1,3943.72,-2190.6,90
890.26,3067.16,1,3957.42,-2176.9,90
891.06,3041.38,1,3932.44,-2150.32,90
886.23,3004.32,1,3890.55,-2118.09,90
899.12,3051.05,1,3950.17,-2151.93,90
889.45,3030.91,1,3920.36,-2141.46,90
886.23,3063.94,1,3950.17,-2177.71,90
880.59,3022.05,1,3902.64,-2141.46,90
874.95,3041.38,1,3916.33,-2166.43,90
878.98,3047.83,1,3926.81,-2168.85,90
873.34,3015.6,1,3888.94,-2142.26,90
879.79,3015.6,1,3895.39,-2135.81,90
886.23,3041.38,1,3927.61,-2155.15,90
885.42,3028.49,1,3913.91,-2143.07,90
876.56,3014.79,1,3891.35,-2138.23,90
867.7,3005.93,1,3873.63,-2138.23,90
876.56,3020.43,1,3896.99,-2143.87,90
866.89,2989.82,1,3856.71,-2122.93,90
880.59,3015.6,2,3896.19,-2135.01,30
878.17,3026.88,2,3905.05,-2148.71,30
876.56,3004.32,2,3880.88,-2127.76,30
821.78,2957.59,2,3779.37,-2135.81,30
836.28,2970.48,2,3806.76,-2134.2,30
852.39,2970.48,2,3822.87,-2118.09,30
854,2970.48,2,3824.48,-2116.48,30
858.03,2926.98,2,3785.01,-2068.95,30
839.5,2954.37,2,3793.87,-2114.87,30
850.78,2938.26,2,3789.04,-2087.48,30
853.2,2928.59,2,3781.79,-2075.39,30
854.81,2938.26,2,3793.07,-2083.45,30
852.39,2938.26,2,3790.65,-2085.87,30
855.62,2960.82,2,3816.44,-2105.2,30
860.45,2954.37,2,3814.82,-2093.92,30
863.67,2957.59,2,3821.26,-2093.92,30
876.56,2970.48,2,3847.04,-2093.92,30
873.34,2951.15,2,3824.49,-2077.81,30
868.51,2947.92,2,3816.43,-2079.41,30
868.51,2964.04,2,3832.55,-2095.53,30
876.56,2928.59,0,3805.15,-2052.03,150
867.7,2947.92,0,3815.62,-2080.22,150
876.56,2996.26,0,3872.82,-2119.7,150
890.26,2996.26,0,3886.52,-2106,150
900.73,3022.05,0,3922.78,-2121.32,150
894.29,3031.71,0,3926,-2137.42,150
892.68,3047.83,0,3940.51,-2155.15,150
901.54,3031.71,0,3933.25,-2130.17,150
949.07,3057.5,0,4006.57,-2108.43,150
897.51,3028.49,0,3926,-2130.98,150
902.34,3039.77,0,3942.11,-2137.43,150
894.29,3034.94,0,3929.23,-2140.65,150
889.45,3041.38,0,3930.83,-2151.93,150
894.29,3031.71,0,3926,-2137.42,150
897.51,3051.05,0,3948.56,-2153.54,150
906.37,3057.5,0,3963.87,-2151.13,150
900.73,3047.83,0,3948.56,-2147.1,150
895.09,3047.83,0,3942.92,-2152.74,150
894.29,3054.27,0,3948.56,-2159.98,150
892.68,3031.71,0,3924.39,-2139.03,150
889.45,3057.5,2,3946.95,-2168.05,30
896.7,3054.27,2,3950.97,-2157.57,30
889.45,3067.16,2,3956.61,-2177.71,30
863.67,2977.73,2,3841.4,-2114.06,30
889.45,2969.68,2,3859.13,-2080.23,30
854.81,2964.04,2,3818.85,-2109.23,30
860.45,2954.37,2,3814.82,-2093.92,30
863.67,2954.37,2,3818.04,-2090.7,30
864.48,2941.48,2,3805.96,-2077,30
863.67,2956.79,2,3820.46,-2093.12,30
863.67,2960.82,2,3824.49,-2097.15,30
863.67,2954.37,2,3818.04,-2090.7,30
863.67,2964.04,2,3827.71,-2100.37,30
865.28,2967.26,2,3832.54,-2101.98,30
864.48,2957.59,2,3822.07,-2093.11,30
866.89,2973.71,2,3840.6,-2106.82,30
865.28,2976.93,2,3842.21,-2111.65,30
876.56,2983.37,2,3859.93,-2106.81,30
872.53,2989.82,2,3862.35,-2117.29,30
877.37,2978.54,2,3855.91,-2101.17,30
873.34,2973.71,1,3847.05,-2100.37,90
893.48,2964.04,1,3857.52,-2070.56,90
941.02,3051.05,1,3992.07,-2110.03,90
907.18,3014.79,1,3921.97,-2107.61,90
902.34,3034.13,1,3936.47,-2131.79,90
889.45,3047.83,1,3937.28,-2158.38,90
903.15,3028.49,1,3931.64,-2125.34,90
902.34,3022.05,1,3924.39,-2119.71,90
896.7,3034.94,1,3931.64,-2138.24,90
899.93,3041.38,1,3941.31,-2141.45,90
896.7,3041.38,1,3938.08,-2144.68,90
897.51,3034.94,1,3932.45,-2137.43,90
889.45,3034.94,1,3924.39,-2145.49,90
897.51,3022.05,1,3919.56,-2124.54,90
889.45,3028.49,1,3917.94,-2139.04,90
889.45,3041.38,1,3930.83,-2151.93,90
894.29,3060.72,1,3955.01,-2166.43,90
893.48,3034.94,1,3928.42,-2141.46,90
897.51,3054.27,1,3951.78,-2156.76,90
912.01,3033.33,1,3945.34,-2121.32,90
902.34,3031.71,0,3934.05,-2129.37,150
913.62,3047.02,0,3960.64,-2133.4,150
891.87,3051.05,0,3942.92,-2159.18,150
889.45,3067.16,0,3956.61,-2177.71,150
876.56,3047.83,0,3924.39,-2171.27,150
877.37,3047.83,0,3925.2,-2170.46,150
876.56,3039.77,0,3916.33,-2163.21,150
883.81,3055.88,0,3939.69,-2172.07,150
884.62,3054.27,0,3938.89,-2169.65,150
886.23,3067.16,0,3953.39,-2180.93,150
878.98,3060.72,0,3939.7,-2181.74,150
881.4,3060.72,0,3942.12,-2179.32,150
887.84,3041.38,0,3929.22,-2153.54,150
876.56,3052.66,0,3929.22,-2176.1,150
889.45,3012.38,0,3901.83,-2122.93,150
890.26,3041.38,0,3931.64,-2151.12,150
876.56,3030.1,0,3906.66,-2153.54,150
894.29,3054.27,0,3948.56,-2159.98,150
886.23,3041.38,0,3927.61,-2155.15,150
896.7,3054.27,0,3950.97,-2157.57,150
936.18,3157.4,1,4093.58,-2221.22,90
889.45,3073.61,1,3963.06,-2184.16,90
880.59,3047.02,1,3927.61,-2166.43,90
871.73,3063.94,1,3935.67,-2192.21,90
887.04,3060.72,1,3947.76,-2173.68,90
889.45,3047.83,1,3937.28,-2158.38,90
899.12,3041.38,1,3940.5,-2142.26,90
891.06,3054.27,1,3945.33,-2163.21,90
884.62,3053.47,1,3938.09,-2168.85,90
889.45,3046.22,1,3935.67,-2156.77,90
891.87,3041.38,1,3933.25,-2149.51,90
878.17,3028.49,1,3906.66,-2150.32,90
879.79,3034.94,1,3914.73,-2155.15,90
878.17,3022.05,1,3900.22,-2143.88,90
876.56,3047.02,1,3923.58,-2170.46,90
878.98,3034.94,1,3913.92,-2155.96,90
873.34,3039.77,1,3913.11,-2166.43,90
884.62,3030.1,1,3914.72,-2145.48,90
876.56,3041.38,1,3917.94,-2164.82,90
871.73,3041.38,1,3913.11,-2169.65,90
