right,left,lighting led pin,add,sub,light
889.45,2680.44,2,3569.89,-1790.99,30
863.67,2606.32,2,3469.99,-1742.65,30
841.92,2577.32,2,3419.24,-1735.4,30
848.36,2577.32,2,3425.68,-1728.96,30
841.11,2586.99,2,3428.1,-1745.88,30
837.89,2583.76,2,3421.65,-1745.87,30
849.17,2567.65,2,3416.82,-1718.48,30
845.95,2574.1,2,3420.05,-1728.15,30
844.34,2577.32,2,3421.66,-1732.98,30
854.81,2577.32,2,3432.13,-1722.51,30
858.84,2577.32,2,3436.16,-1718.48,30
855.62,2577.32,2,3432.94,-1721.7,30
850.78,2582.96,2,3433.74,-1732.18,30
863.67,2570.87,2,3434.54,-1707.2,30
845.95,2590.21,2,3436.16,-1744.26,30
850.78,2567.65,2,3418.43,-1716.87,30
848.36,2586.99,2,3435.35,-1738.63,30
846.75,2583.76,2,3430.51,-1737.01,30
857.23,2577.32,1,3434.55,-1720.09,90
863.67,2570.87,1,3434.54,-1707.2,90
863.67,2590.21,1,3453.88,-1726.54,90
888.65,2606.32,1,3494.97,-1717.67,90
894.29,2617.6,1,3511.89,-1723.31,90
902.34,2633.72,1,3536.06,-1731.38,90
906.37,2635.33,1,3541.7,-1728.96,90
903.15,2638.55,1,3541.7,-1735.4,90
905.57,2641.77,1,3547.34,-1736.2,90
915.23,2633.72,1,3548.95,-1718.49,90
909.59,2641.77,1,3551.36,-1732.18,90
897.51,2648.22,1,3545.73,-1750.71,90
902.34,2628.88,1,3531.22,-1726.54,90
898.32,2628.08,1,3526.4,-1729.76,90
897.51,2638.55,1,3536.06,-1741.04,90
889.45,2641.77,1,3531.22,-1752.32,90
889.45,2647.41,1,3536.86,-1757.96,90
893.48,2638.55,1,3532.03,-1745.07,90
896.7,2646.61,1,3543.31,-1749.91,90
895.9,2648.22,1,3544.12,-1752.32,90
891.06,2653.86,0,3544.92,-1762.8,150
892.68,2641.77,0,3534.45,-1749.09,150
876.56,2657.89,0,3534.45,-1781.33,150
891.87,2674,0,3565.87,-1782.13,150
890.26,2677.22,0,3567.48,-1786.96,150
899.93,2669.17,0,3569.1,-1769.24,150
916.85,2680.44,0,3597.29,-1763.59,150
889.45,2654.66,0,3544.11,-1765.21,150
897.51,2661.11,0,3558.62,-1763.6,150
899.12,2653.86,0,3552.98,-1754.74,150
889.45,2669.17,0,3558.62,-1779.72,150
902.34,2664.33,0,3566.67,-1761.99,150
912.01,2693.33,0,3605.34,-1781.32,150
897.51,2699.78,0,3597.29,-1802.27,150
889.45,2667.55,0,3557,-1778.1,150
896.7,2672.39,0,3569.09,-1775.69,150
890.26,2679.64,0,3569.9,-1789.38,150
889.45,2670.78,0,3560.23,-1781.33,150
883.81,2667.55,0,3551.36,-1783.74,150
889.45,2661.11,0,3550.56,-1771.66,150
891.06,2667.55,1,3558.61,-1776.49,90
892.68,2668.36,1,3561.04,-1775.68,90
889.45,2653.05,1,3542.5,-1763.6,90
891.87,2638.55,1,3530.42,-1746.68,90
891.06,2648.22,1,3539.28,-1757.16,90
893.48,2640.97,1,3534.45,-1747.49,90
888.65,2645,1,3533.65,-1756.35,90
890.26,2648.22,1,3538.48,-1757.96,90
889.45,2643.38,1,3532.83,-1753.93,90
892.68,2642.58,1,3535.26,-1749.9,90
891.06,2640.97,1,3532.03,-1749.91,90
889.45,2642.58,1,3532.03,-1753.13,90
881.4,2641.77,1,3523.17,-1760.37,90
883.01,2654.66,1,3537.67,-1771.65,90
897.51,2641.77,1,3539.28,-1744.26,90
889.45,2643.38,1,3532.83,-1753.93,90
902.34,2641.77,1,3544.11,-1739.43,90
893.48,2641.77,1,3535.25,-1748.29,90
889.45,2645,1,3534.45,-1755.55,90
894.29,2641.77,1,3536.06,-1747.48,90
897.51,2648.22,2,3545.73,-1750.71,30
887.04,2651.44,2,3538.48,-1764.4,30
891.06,2648.22,2,3539.28,-1757.16,30
855.62,2607.93,2,3463.55,-1752.31,30
863.67,2595.04,2,3458.71,-1731.37,30
854.81,2599.07,2,3453.88,-1744.26,30
842.72,2596.66,2,3439.38,-1753.94,30
839.5,2588.6,2,3428.1,-1749.1,30
857.23,2603.1,2,3460.33,-1745.87,30
850.78,2570.87,2,3421.65,-1720.09,30
860.45,2577.32,2,3437.77,-1716.87,30
849.17,2583.76,2,3432.93,-1734.59,30
842.72,2590.21,2,3432.93,-1747.49,30
838.7,2582.96,2,3421.66,-1744.26,30
845.95,2577.32,2,3423.27,-1731.37,30
858.84,2577.32,2,3436.16,-1718.48,30
854.81,2590.21,2,3445.02,-1735.4,30
863.67,2583.76,2,3447.43,-1720.09,30
858.84,2595.85,2,3454.69,-1737.01,30
894.29,2612.77,2,3507.06,-1718.48,30
908.79,2609.55,1,3518.34,-1700.76,90
912.01,2635.33,1,3547.34,-1723.32,90
903.96,2638.55,1,3542.51,-1734.59,90
897.51,2654.66,1,3552.17,-1757.15,90
894.29,2654.66,1,3548.95,-1760.37,90
894.29,2648.22,1,3542.51,-1753.93,90
915.23,2680.44,1,3595.67,-1765.21,90
915.23,2657.89,1,3573.12,-1742.66,90
883.01,2638.55,1,3521.56,-1755.54,90
889.45,2645,1,3534.45,-1755.55,90
887.04,2643.38,1,3530.42,-1756.34,90
889.45,2654.66,1,3544.11,-1765.21,90
886.23,2643.38,1,3529.61,-1757.15,90
889.45,2645,1,3534.45,-1755.55,90
889.45,2628.88,1,3518.33,-1739.43,90
878.17,2644.19,1,3522.36,-1766.02,90
887.84,2628.88,1,3516.72,-1741.04,90
879.79,2628.88,1,3508.67,-1749.09,90
889.45,2645,1,3534.45,-1755.55,90
889.45,2651.44,1,3540.89,-1761.99,90
878.98,2657.89,2,3536.87,-1778.91,30
889.45,2661.11,2,3550.56,-1771.66,30
868.51,2645,2,3513.51,-1776.49,30
849.17,2591.82,2,3440.99,-1742.65,30
847.56,2590.21,2,3437.77,-1742.65,30
845.95,2590.21,2,3436.16,-1744.26,30
848.36,2599.88,2,3448.24,-1751.52,30
840.31,2586.99,2,3427.3,-1746.68,30
840.31,2583.76,2,3424.07,-1743.45,30
837.89,2590.21,2,3428.1,-1752.32,30
852.39,2570.87,2,3423.26,-1718.48,30
850.78,2556.37,2,3407.15,-1705.59,30
855.62,2577.32,2,3432.94,-1721.7,30
852.39,2589.4,2,3441.79,-1737.01,30
845.14,2590.21,2,3435.35,-1745.07,30
862.87,2583.76,2,3446.63,-1720.89,30
859.64,2590.21,2,3449.85,-1730.57,30
865.28,2606.32,2,3471.6,-1741.04,30
876.56,2591.82,2,3468.38,-1715.26,30
867.7,2609.55,2,3477.25,-1741.85,30
874.15,2590.21,0,3464.36,-1716.06,150
876.56,2615.99,0,3492.55,-1739.43,150
889.45,2632.1,0,3521.55,-1742.65,150
898.32,2654.66,0,3552.98,-1756.34,150
902.34,2653.86,0,3556.2,-1751.52,150
902.34,2672.39,0,3574.73,-1770.05,150
900.73,2674,0,3574.73,-1773.27,150
915.23,2673.19,0,3588.42,-1757.96,150
915.23,2654.66,0,3569.89,-1739.43,150
915.23,2667.55,0,3582.78,-1752.32,150
903.96,2667.55,0,3571.51,-1763.59,150
910.4,2659.5,0,3569.9,-1749.1,150
961.96,2712.67,0,3674.63,-1750.71,150
910.4,2661.11,0,3571.51,-1750.71,150
899.93,2667.55,0,3567.48,-1767.62,150
899.12,2667.55,0,3566.67,-1768.43,150
897.51,2657.89,0,3555.4,-1760.38,150
896.7,2674,0,3570.7,-1777.3,150
889.45,2667.55,0,3557,-1778.1,150
903.15,2696.56,0,3599.71,-1793.41,150
923.29,2696.56,1,3619.85,-1773.27,90
917.65,2693.33,1,3610.98,-1775.68,90
903.96,2680.44,1,3584.4,-1776.48,90
894.29,2661.11,1,3555.4,-1766.82,90
904.76,2654.66,1,3559.42,-1749.9,90
879.79,2651.44,1,3531.23,-1771.65,90
890.26,2645,1,3535.26,-1754.74,90
884.62,2648.22,1,3532.84,-1763.6,90
884.62,2651.44,1,3536.06,-1766.82,90
887.04,2647.41,1,3534.45,-1760.37,90
883.01,2653.05,1,3536.06,-1770.04,90
884.62,2644.19,1,3528.81,-1759.57,90
887.04,2645,1,3532.04,-1757.96,90
892.68,2644.19,1,3536.87,-1751.51,90
878.17,2648.22,1,3526.39,-1770.05,90
881.4,2661.11,1,3542.51,-1779.71,90
872.53,2665.94,1,3538.47,-1793.41,90
876.56,2654.66,1,3531.22,-1778.1,90
886.23,2654.66,1,3540.89,-1768.43,90
887.04,2640.97,1,3528.01,-1753.93,90
892.68,2633.72,0,3526.4,-1741.04,150
880.59,2654.66,0,3535.25,-1774.07,150
887.04,2654.66,0,3541.7,-1767.62,150
884.62,2661.11,0,3545.73,-1776.49,150
885.42,2677.22,0,3562.64,-1791.8,150
889.45,2670.78,0,3560.23,-1781.33,150
886.23,2680.44,0,3566.67,-1794.21,150
889.45,2674,0,3563.45,-1784.55,150
891.87,2680.44,0,3572.31,-1788.57,150
889.45,2677.22,0,3566.67,-1787.77,150
878.17,2664.33,0,3542.5,-1786.16,150
890.26,2669.17,0,3559.43,-1778.91,150
895.9,2661.11,0,3557.01,-1765.21,150
880.59,2690.11,0,3570.7,-1809.52,150
894.29,2674,0,3568.29,-1779.71,150
870.92,2686.89,0,3557.81,-1815.97,150
887.84,2664.33,0,3552.17,-1776.49,150
883.01,2680.44,0,3563.45,-1797.43,150
881.4,2669.97,0,3551.37,-1788.57,150
887.04,2661.11,0,3548.15,-1774.07,150
